time,.data
1969/12/31/22:13:58.240000,-1.6322221224704951
1969/12/31/22:13:58.250000,-1.6322221224704951
1969/12/31/22:13:58.250000,-1.5942832423783524
1969/12/31/22:13:58.260000,-1.5942832423783524
1969/12/31/22:13:58.260000,-1.5942832423783524
1969/12/31/22:13:58.270000,-1.5942832423783524
1969/12/31/22:13:58.270000,-1.5942832423783524
1969/12/31/22:13:58.280000,-1.5942832423783524
1969/12/31/22:13:58.280000,-1.5942832423783524
1969/12/31/22:13:58.290000,-1.5942832423783524
1969/12/31/22:13:58.290000,-1.5636734568027397
1969/12/31/22:13:58.300000,-1.5636734568027397
1969/12/31/22:13:58.300000,-1.5559856552825013
1969/12/31/22:13:58.310000,-1.5559856552825013
1969/12/31/22:13:58.310000,-1.5559856552825013
1969/12/31/22:13:58.320000,-1.5559856552825013
1969/12/31/22:13:58.320000,-1.5559856552825013
1969/12/31/22:13:58.330000,-1.5559856552825013
1969/12/31/22:13:58.330000,-1.5559856552825013
1969/12/31/22:13:58.340000,-1.5559856552825013
1969/12/31/22:13:58.340000,-1.5559856552825013
1969/12/31/22:13:58.350000,-1.5559856552825013
1969/12/31/22:13:58.350000,-1.5173379779784728
1969/12/31/22:13:58.360000,-1.5173379779784728
1969/12/31/22:13:58.360000,-1.5173379779784728
1969/12/31/22:13:58.370000,-1.5173379779784728
1969/12/31/22:13:58.370000,-1.5173379779784728
1969/12/31/22:13:58.380000,-1.5173379779784728
1969/12/31/22:13:58.380000,-1.5173379779784728
1969/12/31/22:13:58.390000,-1.5173379779784728
1969/12/31/22:13:58.390000,-1.486173612008199
1969/12/31/22:13:58.400000,-1.486173612008199
1969/12/31/22:13:58.400000,-1.486173612008199
1969/12/31/22:13:58.410000,-1.486173612008199
1969/12/31/22:13:58.410000,-1.486173612008199
1969/12/31/22:13:58.420000,-1.486173612008199
1969/12/31/22:13:58.420000,-1.486173612008199
1969/12/31/22:13:58.430000,-1.486173612008199
1969/12/31/22:13:58.430000,-1.4547952396058939
1969/12/31/22:13:58.440000,-1.4547952396058939
1969/12/31/22:13:58.440000,-1.4547952396058939
1969/12/31/22:13:58.450000,-1.4547952396058939
1969/12/31/22:13:58.450000,-1.4547952396058939
1969/12/31/22:13:58.460000,-1.4547952396058939
1969/12/31/22:13:58.460000,-1.4547952396058939
1969/12/31/22:13:58.470000,-1.4547952396058939
1969/12/31/22:13:58.470000,-1.4547952396058939
1969/12/31/22:13:58.480000,-1.4547952396058939
1969/12/31/22:13:58.480000,-1.4152782139875404
1969/12/31/22:13:58.490000,-1.4152782139875404
1969/12/31/22:13:58.490000,-1.4152782139875404
1969/12/31/22:13:58.500000,-1.4152782139875404
1969/12/31/22:13:58.500000,-1.4152782139875404
1969/12/31/22:13:58.510000,-1.4152782139875404
1969/12/31/22:13:58.510000,-1.4152782139875404
1969/12/31/22:13:58.520000,-1.4152782139875404
1969/12/31/22:13:58.520000,-1.3834348935209573
1969/12/31/22:13:58.530000,-1.3834348935209573
1969/12/31/22:13:58.530000,-1.3754427567410992
1969/12/31/22:13:58.540000,-1.3754427567410992
1969/12/31/22:13:58.540000,-1.3754427567410992
1969/12/31/22:13:58.550000,-1.3754427567410992
1969/12/31/22:13:58.550000,-1.3754427567410992
1969/12/31/22:13:58.560000,-1.3754427567410992
1969/12/31/22:13:58.560000,-1.3754427567410992
1969/12/31/22:13:58.570000,-1.3754427567410992
1969/12/31/22:13:58.570000,-1.3754427567410992
1969/12/31/22:13:58.580000,-1.3754427567410992
1969/12/31/22:13:58.580000,-1.3352978306776033
1969/12/31/22:13:58.590000,-1.3352978306776033
1969/12/31/22:13:58.590000,-1.3352978306776033
1969/12/31/22:13:58.600000,-1.3352978306776033
1969/12/31/22:13:58.600000,-1.3352978306776033
1969/12/31/22:13:58.610000,-1.3352978306776033
1969/12/31/22:13:58.610000,-1.3352978306776033
1969/12/31/22:13:58.620000,-1.3352978306776033
1969/12/31/22:13:58.620000,-1.3352978306776033
1969/12/31/22:13:58.630000,-1.3352978306776033
1969/12/31/22:13:58.630000,-1.2948524682348403
1969/12/31/22:13:58.640000,-1.2948524682348403
1969/12/31/22:13:58.640000,-1.2948524682348403
1969/12/31/22:13:58.650000,-1.2948524682348403
1969/12/31/22:13:58.650000,-1.2948524682348403
1969/12/31/22:13:58.660000,-1.2948524682348403
1969/12/31/22:13:58.660000,-1.2948524682348403
1969/12/31/22:13:58.670000,-1.2948524682348403
1969/12/31/22:13:58.670000,-1.262285977093457
1969/12/31/22:13:58.680000,-1.262285977093457
1969/12/31/22:13:58.680000,-1.2541157694493388
1969/12/31/22:13:58.690000,-1.2541157694493388
1969/12/31/22:13:58.690000,-1.2541157694493388
1969/12/31/22:13:58.700000,-1.2541157694493388
1969/12/31/22:13:58.700000,-1.2541157694493388
1969/12/31/22:13:58.710000,-1.2541157694493388
1969/12/31/22:13:58.710000,-1.2541157694493388
1969/12/31/22:13:58.720000,-1.2541157694493388
1969/12/31/22:13:58.720000,-1.2541157694493388
1969/12/31/22:13:58.730000,-1.2541157694493388
1969/12/31/22:13:58.730000,-1.2130968999070921
1969/12/31/22:13:58.740000,-1.2130968999070921
1969/12/31/22:13:58.740000,-1.2130968999070921
1969/12/31/22:13:58.750000,-1.2130968999070921
1969/12/31/22:13:58.750000,-1.2130968999070921
1969/12/31/22:13:58.760000,-1.2130968999070921
1969/12/31/22:13:58.760000,-1.2130968999070921
1969/12/31/22:13:58.770000,-1.2130968999070921
1969/12/31/22:13:58.770000,-1.2130968999070921
1969/12/31/22:13:58.780000,-1.2130968999070921
1969/12/31/22:13:58.780000,-1.1718050886800853
1969/12/31/22:13:58.790000,-1.1718050886800853
1969/12/31/22:13:58.790000,-1.1718050886800853
1969/12/31/22:13:58.800000,-1.1718050886800853
1969/12/31/22:13:58.800000,-1.1718050886800853
1969/12/31/22:13:58.810000,-1.1718050886800853
1969/12/31/22:13:58.810000,-1.1718050886800853
1969/12/31/22:13:58.820000,-1.1718050886800853
1969/12/31/22:13:58.820000,-1.1718050886800853
1969/12/31/22:13:58.830000,-1.1718050886800853
1969/12/31/22:13:58.830000,-1.1302496262510138
1969/12/31/22:13:58.840000,-1.1302496262510138
1969/12/31/22:13:58.840000,-1.1302496262510138
1969/12/31/22:13:58.850000,-1.1302496262510138
1969/12/31/22:13:58.850000,-1.1302496262510138
1969/12/31/22:13:58.860000,-1.1302496262510138
1969/12/31/22:13:58.860000,-1.1302496262510138
